"";"Nombre.buscado";"Nombre.trivago";"Codigo";"Precio.mb";"Hotel.mb";"link";"Bloque.1";"Bloque.2";"Wifi.lobby";"Wifi.habitacion";"Piscina";"Spa";"Parqueadero";"Mascotas";"Aire.acondicionado";"Restaurante";"Bar";"Gimnasio";"Estrellas";"Puntaje";"Opinion.cualitativa";"cantidad.opiniones";"Latitud";"Longitud"
"216";"HOTEL TERMALES SANTA ROSA";"Termales Santa Rosa de Cabal";"1538197";"NULL";"NULL";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=1538197%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"NA=NA , = , ";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"4";"7.6";"Bueno";"64";"4.548982";"-75.660133"
"217";"HOTEL LAS COLINAS ESTELAR";"Pop Art Las Colinas";"348121";"$175.151";"Booking.com";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=348121%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"NA=NA , = , ";"NULL";"True";"True";"False";"False";"True";"False";"False";"True";"True";"False";"4";"8.0";"Muy bueno";"573";"5.067544";"-75.518806"
"218";"HOTEL ESTELAR RECINTO DEL PENSAMIENTO";"Estelar Recinto Del Pensamiento";"1173064";"$260.552";"Booking.com";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=1173064%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"Expedia 1662 =153.492 , lol.travel 406 = 182.484 , Expedia 452_CO = 218.043 , Hoteles.com 626 = 218.640 , Booking.com 626 = 178.477 , ";"HabitaciÛn Doble Est·ndar - Desayuno incluido en el precio - ConexiÛn WiFi gratuita
Desayuno gratis
$178.477
/noche
Mostrar 1 oferta m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)
TWIN NON SMOKING
Desayuno gratis
$182.484
/noche
HabitaciÛn Est·ndar (2 camas individuales)
CancelaciÛn gratuita
Desayuno gratis
Paga en el hotel
$260.552
/noche
Mostrar 3 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)";"True";"True";"False";"False";"True";"False";"False";"True";"False";"False";"3";"8.7";"Excelente";"239";"5.04163";"-75.502388"
"219";"HOTEL ESTELAR EL CABLE";"NULL";"1472209";"NULL";"NULL";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=1472209%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"lol.travel class classicon-ic icon-center icon-rtl icon-ctasvg xmlnshttp:www.w3.org2000svg focusablefalse tabindex-1 width24 height24 viewBox0 0 24 24path fillnone stroke#37454D stroke-linecapround stroke-miterlimit10 stroke-width2 dM9.5 7l5 5m-5 5l5-5 classsvg-color--primarypathsvg 1662 =NA , = , ";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"Excelente";"239";"5.04163";"-75.502388"
"220";"HOTEL CARRETERO";"Hotel Carretero";"1324926";"$350.387";"Booking.com";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=1324926%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"NA=NA , = , ";"HabitaciÛn Doble Est·ndar - Desayuno incluido en el precio - ConexiÛn WiFi gratuita
Desayuno gratis
$269.975
/noche
Mostrar 5 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis)
HabitaciÛn doble est·ndar
Desayuno gratis
$264.602
/noche
Mostrar 11 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis)
HabitaciÛn doble est·ndar
Desayuno gratis
$269.975
/noche
Mostrar 14 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)";"True";"True";"False";"True";"True";"False";"False";"True";"True";"True";"4";"7.8";"Bueno";"204";"5.067227";"-75.512627"
"221";"NA";"NULL";"NA";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NA";"NA";"NA";"NA"
"222";"NA";"NULL";"NA";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NA";"NA";"NA";"NA"
"223";"NA";"NULL";"NA";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NA";"NA";"NA";"NA"
"224";"NA";"NULL";"NA";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NA";"NA";"NA";"NA"
"225";"NA";"NULL";"NA";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NA";"NA";"NA";"NA"
"226";"GRAN HOTEL PEREIRA";"Gran Hotel Pereira";"1626867";"$178.988";"Booking.com";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=1626867%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"NA=NA , = , ";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"3";"7.9";"Bueno";"226";"5.067227";"-75.512627"
"227";"NA";"NULL";"NA";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NA";"NA";"NA";"NA"
"228";"DECAMERON HELICONIAS";"Decameron Las Heliconias";"996985";"$559.775";"lol.travel";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=996985%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"NA=NA , = , ";"Ir a la web de reservas para m·s detalles.
CancelaciÛn gratuita
Todo incluido
$481.964
/noche
Mostrar 1 oferta m·s (incl. CancelaciÛn gratuita, Todo incluido)
HabitaciÛn Doble Est·ndar Con Vista Al JardÌn
CancelaciÛn gratuita
Desayuno gratis
$559.775
/noche
Mostrar 3 ofertas m·s (incl. CancelaciÛn gratuita, Todo incluido, Desayuno gratis)
Ir a la web de reservas para m·s detalles.
CancelaciÛn gratuita
Desayuno gratis
$577.683
/noche
Mostrar 2 ofertas m·s (incl. CancelaciÛn gratuita, Todo incluido, Desayuno gratis)";"True";"True";"True";"True";"True";"False";"False";"True";"True";"False";"NULL";"8.4";"Muy bueno";"131";"4.609384";"-75.815964"
"229";"HOTEL PANACA DECAMERON ";"Hotel Decameron Panaca";"900101";"$492.282";"Booking.com";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=900101%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"lol.travel 1662 =491.386 , lol.travel 1662 = 492.623 , lol.travel 406 = 491.386 , Expedia 406 = 571.714 , Expedia 1662 = 571.714 , ";"DOUBLE STANDARD
CancelaciÛn gratuita
Todo incluido
$491.386
/noche
Mostrar 1 oferta m·s (incl. CancelaciÛn gratuita, Todo incluido)
Ir a la web de reservas para m·s detalles.
CancelaciÛn gratuita
Todo incluido
$729.639
/noche
Mostrar 1 oferta m·s (incl. CancelaciÛn gratuita, Todo incluido)
HabitaciÛn Doble - 1 o 2 camas - Todo incluido
CancelaciÛn gratuita
Todo incluido
$492.282
/noche
Mostrar 3 ofertas m·s (incl. CancelaciÛn gratuita, Todo incluido)";"True";"True";"True";"True";"True";"False";"False";"True";"True";"True";"3";"8.5";"Excelente";"387";"4.609321";"-75.816032"
"230";"HOTEL VARUNA";"Hotel Varuna";"1019709";"$256.928";"Booking.com";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=1019709%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"Booking.com 626 =220.005 , Booking.com 626 = 220.005 , Booking.com 626 = 220.005 , Booking.com 626 = 220.005 , Booking.com 626 = 220.005 , ";"Ir a la web de reservas para m·s detalles.
CancelaciÛn gratuita
Desayuno gratis
$220.005
/noche
Mostrar 3 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis)
HabitaciÛn Est·ndar (cama matrimonial) (cama matrimonial queen size, el tipo de cama est· sujeto a disponibilidad)
CancelaciÛn gratuita
Desayuno gratis
Paga en el hotel
$256.928
/noche
Mostrar 8 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)";"True";"True";"False";"False";"True";"False";"False";"True";"False";"True";"4";"8.4";"Muy bueno";"307";"5.059054";"-75.487396"
"231";"LUXOR CONDINA";"Luxor Condina";"1961973";"$133.239";"Booking.com";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=1961973%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"Booking.com 1756 =111.111 , ZenHotels.com 626 = 233.563 , Booking.com 626 = 123.475 , Booking.com 626 = 123.475 , Booking.com 626 = 111.111 , ";"HabitaciÛn Doble Est·ndar - 2 camas - Desayuno incluido en el precio - ConexiÛn WiFi gratuita
Desayuno gratis
$111.111
/noche
Mostrar 20 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)
Ir a la web de reservas para m·s detalles.
CancelaciÛn gratuita
Desayuno no incluido
$133.239
/noche
Mostrar 11 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis)
Ir a la web de reservas para m·s detalles.
CancelaciÛn gratuita
Desayuno gratis
$233.563
/noche
Mostrar 11 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)";"True";"True";"False";"False";"False";"True";"True";"False";"False";"False";"3";"8.2";"Muy bueno";"235";"4.815194";"-75.693405"
"232";"HOTEL PINARES PLAZA";"Hotel Pinares Plaza";"1335012";"$210.198";"ZenHotels.com";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=1335012%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"NA=NA , = , ";"HabitaciÛn Est·ndar (2 camas individuales)
CancelaciÛn gratuita
Desayuno gratis
Paga en el hotel
$245.501
/noche
Mostrar 4 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)
HabitaciÛn Doble - °Reserva ahora y paga despuÈs! - Desayuno incluido en el precio - ConexiÛn WiFi gratuita
CancelaciÛn gratuita
Desayuno gratis
Paga en el hotel
$210.198
/noche
Mostrar 3 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)";"True";"True";"False";"False";"True";"False";"True";"True";"True";"True";"4";"8.0";"Muy bueno";"104";"4.804";"-75.686172"
"233";"NA";"NULL";"NA";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NA";"NA";"NA";"NA"
"234";"HOTEL BOUTIQUE VISUS";"Visus Hotel Boutique & Spa";"2269156";"$544.426";"Agoda";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=2269156%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"Agoda 1662 =544.426 , lol.travel 1662 = 704.740 , lol.travel 1662 = 702.991 , lol.travel 395 = 702.991 , Agoda 395 = 544.426 , ";"Ir a la web de reservas para m·s detalles.
Desayuno gratis
$544.426
/noche
Mostrar 7 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)
HabitaciÛn Doble Deluxe - Desayuno incluido en el precio - ConexiÛn WiFi gratuita
Desayuno gratis
$551.248
/noche
Mostrar 3 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)
DOUBLE DELUXE
CancelaciÛn gratuita
Desayuno gratis
$702.991
/noche
Mostrar 3 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis)";"True";"True";"True";"True";"True";"True";"False";"True";"True";"False";"3";"8.9";"Excelente";"67";"4.820319";"-75.810745"
"235";"NA";"NULL";"NA";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NA";"NA";"NA";"NA"
"236";"HOTEL DE PEREIRA Y CENTRO DE CONVENCIONES";"Hotel De Pereira Spa Y Centro De Convenciones";"19458462";"NULL";"NULL";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=19458462%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"NA=NA , = , ";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"/";"PuntuaciÛn no disponible";"PuntuaciÛn";"4.820319";"-75.810745"
"237";"HOTEL SAZAGUA";"Hotel Sazagua";"1034974";"$416.303";"Booking.com";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=1034974%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"NA=NA , = , ";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"4";"8.8";"Excelente";"99";"4.820319";"-75.810745"
"238";"SONESTA PEREIRA";"Sonesta Pereira";"3249262";"$385.434";"Booking.com";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=3249262%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"Booking.com 626 =330.007 , Booking.com 626 = 330.007 , Booking.com 626 = 330.007 , Booking.com 626 = 330.007 , Booking.com 626 = 330.007 , ";"HabitaciÛn (2 adultos) - 2 camas - Desayuno incluido en el precio - ConexiÛn WiFi gratuita
CancelaciÛn gratuita
Desayuno gratis
$330.007
/noche
Mostrar 5 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis)
HabitaciÛn Est·ndar (2 camas individuales)
CancelaciÛn gratuita
Desayuno gratis
Paga en el hotel
$385.434
/noche
Mostrar 5 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)
HabitaciÛn est·ndar con 2 camas individuales
CancelaciÛn gratuita
Desayuno gratis
$330.007
/noche
Mostrar 6 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)";"True";"True";"True";"True";"True";"True";"True";"True";"True";"True";"5";"9.1";"Excelente";"1176";"4.809852";"-75.808983"
"239";"ALLURE AROMA MOCAWA HOTEL";"Allure Aroma Mocawa Hotel";"17341422";"NULL";"NULL";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=17341422%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"NA=NA , = , ";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"/";"PuntuaciÛn no disponible";"PuntuaciÛn";"4.809852";"-75.808983"
"240";"COCOPLUM BEACH";"Cocoplum Beach";"569901";"$507.530";"Booking.com";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=569901%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"Booking.com 626 =403.981 , Booking.com 626 = 403.981 , Booking.com 626 = 403.981 , Booking.com 626 = 403.981 , Booking.com 626 = 403.981 , ";"Ir a la web de reservas para m·s detalles.
CancelaciÛn gratuita
Desayuno gratis
$403.981
/noche
Mostrar 20 ofertas m·s (incl. CancelaciÛn gratuita, PensiÛn completa, Media pensiÛn, Desayuno gratis)
Ir a la web de reservas para m·s detalles.
Desayuno gratis
Paga en el hotel
$403.981
/noche
Mostrar 29 ofertas m·s (incl. CancelaciÛn gratuita, PensiÛn completa, Media pensiÛn, Desayuno gratis, Paga en el hotel)
Ir a la web de reservas para m·s detalles.
Desayuno gratis
$507.530
/noche";"False";"False";"True";"False";"True";"True";"True";"False";"False";"False";"3";"7.4";"(";"939";"12.54353";"-81.706383"
"241";"CALIPSO BEACH SAN ";"Calypso Beach";"1041526";"$434.978";"Booking.com";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=1041526%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"Booking.com 1662 =434.953 , lol.travel 452_CO = 546.984 , Hoteles.com 452_CO = 468.421 , Hoteles.com 626 = 468.421 , Booking.com 626 = 434.953 , ";"HabitaciÛn Doble Est·ndar - 1 o 2 camas - Desayuno incluido en el precio
Desayuno gratis
$434.953
/noche
Mostrar 7 ofertas m·s (incl. Desayuno gratis)
HabitaciÛn est·ndar
Desayuno gratis
$434.953
/noche
Mostrar 13 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)
DOUBLE STANDARD
CancelaciÛn gratuita
Desayuno gratis
$546.953
/noche
Mostrar 5 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis)";"False";"False";"True";"False";"False";"True";"True";"True";"True";"False";"3";"6.9";"(";"251";"12.575801";"-81.704689"
"242";"SOLAR SOL CARIBE CAMPO";"Solar Sol Caribe Campo";"590676";"$662.998";"Booking.com";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=590676%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"Booking.com 626 =646.034 , Booking.com 626 = 646.072 , Booking.com 626 = 646.034 , Booking.com 1756 = 646.034 , ZenHotels.com 626 = 739.488 , ";"HabitaciÛn Doble - Todo incluido
CancelaciÛn gratuita
Todo incluido
$646.034
/noche
Mostrar 4 ofertas m·s (incl. CancelaciÛn gratuita, Todo incluido)
DOUBLE (DOUBLE BED) STANDARD
Todo incluido
$662.960
/noche
Mostrar 2 ofertas m·s (incl. CancelaciÛn gratuita, Todo incluido)
HabitaciÛn Est·ndar (2 camas individuales) (el tipo de cama est· sujeto a disponibilidad)
CancelaciÛn gratuita
Todo incluido
$739.488
/noche
Mostrar 9 ofertas m·s (incl. CancelaciÛn gratuita, Todo incluido, Paga en el hotel)";"True";"False";"True";"False";"False";"False";"True";"True";"True";"False";"4";"7.2";"(";"432";"12.537974";"-81.711029"
"243";"SOL CARIBE SEA FLOWERS";"Sol Caribe Sea Flowers";"590691";"$422.486";"Booking.com";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=590691%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"NA=NA , = , ";"NULL";"True";"False";"False";"False";"False";"False";"True";"True";"True";"False";"3";"7.8";"Bueno";"508";"12.580193";"-81.694626"
"244";"NA";"NULL";"NA";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NA";"NA";"NA";"NA"
"245";"Solar Hoteles Sol Caribe ProviDENCIA";"Solar Hoteles Sol Caribe Providencia";"590681";"$387.373";"Atrapalo";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=590681%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"NA=NA , = , ";"NULL";"True";"True";"True";"False";"False";"False";"True";"True";"False";"False";"3";"7.8";"Bueno";"117";"13.34583";"-81.392769"
"246";"DECAMERON AQUARIUM ";"Decameron Aquarium";"565251";"$1.171.652";"Booking.com";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=565251%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"Booking.com 626 =924.520 , Booking.com 626 = 924.574 , Booking.com 452_CO = 924.520 , Hoteles.com 452_CO = 1.839.149 , Hoteles.com 626 = 1.839.149 , ";"Ir a la web de reservas para m·s detalles.
CancelaciÛn gratuita
Todo incluido
$924.520
/noche
Mostrar 2 ofertas m·s (incl. CancelaciÛn gratuita, Todo incluido)
Ir a la web de reservas para m·s detalles.
CancelaciÛn gratuita
Todo incluido
$1.174.100
/noche
Mostrar 1 oferta m·s (incl. CancelaciÛn gratuita, Todo incluido)
HabitaciÛn est·ndar
CancelaciÛn gratuita
Todo incluido
$1.171.585
/noche
Mostrar 2 ofertas m·s (incl. CancelaciÛn gratuita, Todo incluido, Desayuno gratis)";"True";"False";"True";"False";"False";"False";"True";"True";"True";"False";"4";"7.4";"(";"751";"12.580507";"-81.688202"
"247";"DECAMERON MARYLAND";"NULL";"900019";"NULL";"NULL";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=900019%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"lol.travel class classicon-ic icon-center icon-rtl icon-ctasvg xmlnshttp:www.w3.org2000svg focusablefalse tabindex-1 width24 height24 viewBox0 0 24 24path fillnone stroke#37454D stroke-linecapround stroke-miterlimit10 stroke-width2 dM9.5 7l5 5m-5 5l5-5 classsvg-color--primarypathsvg 1662 =NA , = , ";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"(";"751";"12.580507";"-81.688202"
